ENSG00000301625.1	ENSG00000301625	2051
ENSG00000277506.1	RN7SL802P	3821
ENSG00000251261.4	OR7H2P	3535
ENSG00000249495.1	ENSG00000249495	764
ENSG00000199786.1	RNA5SP188	3832
ENSG00000248261.3	ENSG00000248261	743
ENSG00000173930.9	SLCO4C1	4192
ENSG00000222987.1	RN7SKP68	3782
ENSG00000205359.10	SLCO6A1	4192
ENSG00000249017.1	ENSG00000249017	756
ENSG00000296919.1	ENSG00000296919	1766
ENSG00000303908.1	ENSG00000303908	2191
ENSG00000250958.1	LINC00492	3005
ENSG00000250682.7	LINC00491	3005
ENSG00000247402.2	ENSG00000247402	740
ENSG00000286338.2	ENSG00000286338	1342
ENSG00000300209.1	ENSG00000300209	1966
ENSG00000145730.21	PAM	3556
ENSG00000307497.1	ENSG00000307497	2409
ENSG00000175749.11	EIF3KP1	461
ENSG00000145723.17	GIN1	2716
ENSG00000145725.21	PPIP5K2	3651
ENSG00000248203.2	ENSG00000248203	743
ENSG00000300435.1	ENSG00000300435	1979
ENSG00000181751.10	MACIR	3163
ENSG00000299815.1	ENSG00000299815	1942
ENSG00000296261.1	ENSG00000296261	1727
ENSG00000296313.1	ENSG00000296313	1730
ENSG00000293393.2	ENSG00000293393	1563
ENSG00000226926.8	PDZPH1P	3584
ENSG00000295164.1	ENSG00000295164	1660
ENSG00000248757.3	LINC02115	3075
ENSG00000112874.10	NUDT12	3472
ENSG00000297797.1	ENSG00000297797	1819
ENSG00000283462.4	ENSG00000283462	1289
ENSG00000251026.3	NIHCOLE	3438
ENSG00000201910.1	RNU1-140P	3869
ENSG00000239808.3	RN7SL255P	3792
ENSG00000306227.1	ENSG00000306227	2332
ENSG00000251574.9	ENSG00000251574	800
ENSG00000278958.1	ENSG00000278958	1213
ENSG00000298628.1	ENSG00000298628	1869
ENSG00000253776.1	ENSG00000253776	827
ENSG00000252881.1	RNU6-334P	3922
ENSG00000232159.3	RAB9BP1	3718
ENSG00000297107.1	ENSG00000297107	1777
ENSG00000201790.1	RNA5SP189	3832
ENSG00000302768.1	ENSG00000302768	2122
ENSG00000306585.1	ENSG00000306585	2354
ENSG00000251204.1	ENSG00000251204	793
ENSG00000299184.1	ENSG00000299184	1903
ENSG00000250145.1	ENSG00000250145	775
ENSG00000252337.1	ENSG00000252337	806
ENSG00000251027.3	LINC01950	3066
ENSG00000294005.1	ENSG00000294005	1589
ENSG00000304947.1	ENSG00000304947	2254
ENSG00000293866.1	ENSG00000293866	1580
ENSG00000250273.1	PSMC1P5	3691
ENSG00000304371.1	ENSG00000304371	2219
ENSG00000184349.14	EFNA5	454
ENSG00000297832.1	ENSG00000297832	1821
ENSG00000297808.1	ENSG00000297808	1820
ENSG00000297852.1	ENSG00000297852	1823
ENSG00000249959.7	ENSG00000249959	771
ENSG00000248827.1	ENSG00000248827	753
ENSG00000239708.3	RN7SL782P	3820
ENSG00000296200.1	ENSG00000296200	1723
ENSG00000251732.1	RN7SKP122	3768
ENSG00000145743.18	FBXL17	2647
ENSG00000286503.2	ENSG00000286503	1351
ENSG00000307906.1	ENSG00000307906	2434
ENSG00000307920.1	ENSG00000307920	2434
ENSG00000244245.1	ENSG00000244245	736
ENSG00000293711.1	ENSG00000293711	1571
ENSG00000308934.1	ENSG00000308934	2496
ENSG00000272523.3	LINC01023	3020
ENSG00000289260.3	ENSG00000289260	1473
ENSG00000295516.1	ENSG00000295516	1681
ENSG00000151422.14	FER	2656
ENSG00000249921.2	RACK1P1	3720
ENSG00000250383.1	ENSG00000250383	779
ENSG00000207404.1	Y_RNA	4585
ENSG00000250441.1	LSM2P2	3154
ENSG00000206593.1	RNU6-47P	3931
ENSG00000176857.5	GJA1P1	2717
ENSG00000286882.2	ENSG00000286882	1371
ENSG00000249476.2	ENSG00000249476	764
ENSG00000198961.10	PJA2	3611
ENSG00000299642.1	ENSG00000299642	1931
ENSG00000299656.1	ENSG00000299656	1932
ENSG00000248867.1	ENSG00000248867	754
ENSG00000251367.1	ENSG00000251367	796
ENSG00000248876.1	ENSG00000248876	754
ENSG00000248440.1	ENSG00000248440	746
ENSG00000214794.4	KRT18P42	2955
ENSG00000306769.1	ENSG00000306769	2365
ENSG00000271849.1	MAN2A1-DT	3171
ENSG00000112893.10	MAN2A1	3171
ENSG00000202512.1	RN7SKP230	3775
ENSG00000249068.1	ENSG00000249068	757
ENSG00000254106.2	LINC01848	3060
ENSG00000253224.1	PGAM5P1	3592
ENSG00000305324.1	ENSG00000305324	2277
ENSG00000305706.1	ENSG00000305706	2300
ENSG00000303264.1	ENSG00000303264	2152
ENSG00000186952.15	TMEM232	4373
ENSG00000221436.1	MIR548F3	3284
ENSG00000300170.1	ENSG00000300170	1963
ENSG00000207177.1	ENSG00000207177	496
ENSG00000164209.17	SLC25A46	4171
ENSG00000270779.1	ENSG00000270779	1085
ENSG00000248966.1	BCLAF1P1	142
ENSG00000298655.1	ENSG00000298655	1871
ENSG00000248428.1	ENSG00000248428	746
ENSG00000251627.1	ENSG00000251627	801
ENSG00000296915.1	ENSG00000296915	1766
ENSG00000145777.15	TSLP	4439
ENSG00000253613.3	ENSG00000253613	823
ENSG00000134987.13	WDR36	4531
ENSG00000299289.1	ENSG00000299289	1909
ENSG00000250728.1	ENSG00000250728	785
ENSG00000214784.4	RPS3AP21	4076
ENSG00000152495.11	CAMK4	200
ENSG00000288965.1	ENSG00000288965	1458
ENSG00000249318.1	ENSG00000249318	761
ENSG00000248268.1	ENSG00000248268	744
ENSG00000164211.13	STARD4	4285
ENSG00000246859.4	STARD4-AS1	4286
ENSG00000302663.1	ENSG00000302663	2115
ENSG00000302689.1	ENSG00000302689	2117
ENSG00000249619.1	HMGN1P13	2807
ENSG00000251099.2	ENSG00000251099	791
ENSG00000134986.14	NREP	3463
ENSG00000253057.1	RN7SKP57	3781
ENSG00000249439.1	HMGN1P14	2807
ENSG00000250095.5	NREP-AS1	3464
ENSG00000297193.1	ENSG00000297193	1783
ENSG00000129595.14	EPB41L4A	2596
ENSG00000224032.10	EPB41L4A-AS1	2596
ENSG00000250882.1	ENSG00000250882	787
ENSG00000251187.6	ENSG00000251187	793
ENSG00000251076.2	ENSG00000251076	791
ENSG00000248350.1	ENSG00000248350	745
ENSG00000304444.1	ENSG00000304444	2223
ENSG00000278921.2	EPB41L4A-DT	2597
ENSG00000248430.1	HMGB3P16	2805
ENSG00000290027.2	ENSG00000290027	1508
ENSG00000251014.1	TMEM183AP6	4370
ENSG00000298265.1	ENSG00000298265	1847
ENSG00000300650.1	ENSG00000300650	1992
ENSG00000250358.8	LINC02200	3080
ENSG00000134982.19	APC	79
ENSG00000250045.2	CBX3P3	213
ENSG00000212370.1	RNU6-482P	3931
ENSG00000153037.15	SRP19	4272
ENSG00000129625.13	REEP5	3748
ENSG00000249947.2	XBP1P1	4541
ENSG00000302916.1	ENSG00000302916	2131
ENSG00000304942.1	ENSG00000304942	2253
ENSG00000304959.1	ENSG00000304959	2255
ENSG00000172795.17	DCP2	377
ENSG00000171444.19	MCC	3186
ENSG00000303193.1	ENSG00000303193	2148
ENSG00000232633.5	ENSG00000232633	641
ENSG00000212122.4	TSSK1B	4443
ENSG00000251741.1	RNU4ATAC13P	3884
ENSG00000298979.1	ENSG00000298979	1890
ENSG00000047188.16	YTHDC2	4549
ENSG00000305424.1	ENSG00000305424	2283
ENSG00000286839.1	ENSG00000286839	1369
ENSG00000301391.1	ENSG00000301391	2037
ENSG00000080709.17	KCNN2	2926
ENSG00000300763.1	ENSG00000300763	1999
ENSG00000222706.1	RN7SKP89	3783
ENSG00000246316.8	ENSG00000246316	739
ENSG00000251542.1	LINC01957	3066
ENSG00000251132.1	ENSG00000251132	792
ENSG00000250242.1	ENSG00000250242	776
ENSG00000152503.10	TRIM36	4425
ENSG00000250472.1	TRIM36-IT1	4425
ENSG00000249791.1	ENSG00000249791	768
ENSG00000164219.10	PGGT1B	3593
ENSG00000271797.2	ENSG00000271797	1106
ENSG00000164221.13	CCDC112	215
ENSG00000250197.1	HMGN1P15	2807
ENSG00000306170.1	ENSG00000306170	2329
ENSG00000289497.3	ENSG00000289497	1487
ENSG00000249026.2	CTNNA1P1	349
ENSG00000248722.1	AK3P4	46
ENSG00000308622.1	ENSG00000308622	2477
ENSG00000249944.1	ENSG00000249944	771
ENSG00000249433.1	ENSG00000249433	763
ENSG00000250444.1	CCT5P1	232
ENSG00000145780.8	FEM1C	2656
ENSG00000243414.6	TICAM2	4352
ENSG00000249249.3	TICAM2-AS1	4352
ENSG00000134970.14	TMED7	4363
ENSG00000249021.1	ENSG00000249021	757
ENSG00000248709.4	ENSG00000248709	751
ENSG00000251118.1	H3P24	2774
ENSG00000222598.1	RNU2-49P	3877
ENSG00000129596.5	CDO1	252
ENSG00000298641.1	ENSG00000298641	1870
ENSG00000145782.13	ATG12	113
ENSG00000177879.17	AP3S1	78
ENSG00000298664.1	ENSG00000298664	1872
ENSG00000294441.1	ENSG00000294441	1616
ENSG00000287148.2	LINCADL	3133
ENSG00000294487.1	ENSG00000294487	1618
ENSG00000294509.1	ENSG00000294509	1620
ENSG00000172901.21	LVRN	3158
ENSG00000248295.2	DDX43P1	384
ENSG00000268223.7	ARL14EPL	96
ENSG00000185641.6	ENSG00000185641	483
ENSG00000272265.1	ENSG00000272265	1115
ENSG00000271918.3	ENSG00000271918	1108
ENSG00000145781.9	COMMD10	314
ENSG00000212457.1	RNU6-644P	3942
ENSG00000232916.1	HMGN2P27	2810
ENSG00000300187.1	ENSG00000300187	1964
ENSG00000250015.1	ENSG00000250015	772
ENSG00000248445.6	SEMA6A-AS1	4129
ENSG00000092421.17	SEMA6A	4129
ENSG00000239528.1	RPS14P8	4058
ENSG00000310451.1	ENSG00000310451	2588
ENSG00000249167.3	SEMA6A-AS2	4129
ENSG00000305507.1	ENSG00000305507	2288
ENSG00000298637.1	ENSG00000298637	1870
ENSG00000197575.6	RPS17P2	4062
ENSG00000302481.1	ENSG00000302481	2104
ENSG00000251311.1	LINC02214	3081
ENSG00000308692.1	ENSG00000308692	2482
ENSG00000249150.3	ENSG00000249150	758
ENSG00000303596.1	ENSG00000303596	2172
ENSG00000296718.1	ENSG00000296718	1754
ENSG00000250650.1	ENSG00000250650	783
ENSG00000294589.1	ENSG00000294589	1625
ENSG00000250949.2	ENSG00000250949	789
ENSG00000299327.1	ENSG00000299327	1912
ENSG00000299365.1	ENSG00000299365	1914
ENSG00000299350.1	ENSG00000299350	1913
ENSG00000243758.1	RPL35AP15	4027
ENSG00000285809.1	ENSG00000285809	1319
ENSG00000248663.8	LINC00992	3019
ENSG00000251477.1	ENSG00000251477	798
ENSG00000249797.3	LINC02147	3077
ENSG00000306054.1	ENSG00000306054	2321
ENSG00000249582.1	RPL7L1P4	4048
ENSG00000306074.1	ENSG00000306074	2323
ENSG00000250891.4	LINC02208	3080
ENSG00000250427.2	LINC02148	3077
ENSG00000296124.1	ENSG00000296124	1718
ENSG00000296143.1	ENSG00000296143	1720
ENSG00000249551.2	LINC02216	3081
ENSG00000286745.1	ENSG00000286745	1364
ENSG00000249128.1	LINC02215	3081
ENSG00000238904.1	RNU7-34P	3972
ENSG00000249426.1	ENSG00000249426	763
ENSG00000169570.10	DTWD2	430
ENSG00000309729.1	ENSG00000309729	2545
ENSG00000309751.1	ENSG00000309751	2546
ENSG00000283498.1	MIR1244-2	3224
ENSG00000249494.7	DMXL1-DT	407
ENSG00000223179.3	RNU6-373P	3924
ENSG00000172869.15	DMXL1	407
ENSG00000248885.1	SEPTIN7P10	4132
ENSG00000248979.2	LAMTOR3P2	2976
ENSG00000206786.1	RNU6-701P	3945
ENSG00000264536.1	MIR5706	3290
ENSG00000145779.8	TNFAIP8	4387
ENSG00000243333.3	RN7SL174P	3788
ENSG00000303613.1	ENSG00000303613	2173
ENSG00000202092.1	RNA5SP190	3832
ENSG00000133835.18	HSD17B4	2831
ENSG00000213663.4	RPL21P58	4004
ENSG00000249919.1	FABP5P6	2617
ENSG00000164334.16	FAM170A	2625
ENSG00000250895.1	TUBAP15	4453
ENSG00000309632.1	ENSG00000309632	2538
ENSG00000234259.3	ENSG00000234259	661
ENSG00000310132.1	ENSG00000310132	2569
ENSG00000303506.1	ENSG00000303506	2167
ENSG00000294678.1	ENSG00000294678	1630
ENSG00000251293.2	ENSG00000251293	795
ENSG00000251975.1	RNU6-718P	3946
ENSG00000261036.3	ENSG00000261036	968
ENSG00000184838.15	PRR16	3678
ENSG00000270741.1	PRELID3BP8	3667
ENSG00000248927.2	ENSG00000248927	755
ENSG00000222609.1	RNU4-69P	3882
ENSG00000306263.1	ENSG00000306263	2334
ENSG00000251135.2	ENSG00000251135	792
ENSG00000248853.1	ENSG00000248853	754
ENSG00000229855.10	ENSG00000229855	605
ENSG00000250847.1	ENSG00000250847	787
ENSG00000279860.1	ENSG00000279860	1250
ENSG00000244088.1	RPL23AP44	4010
ENSG00000213661.3	ENSG00000213661	503
ENSG00000249600.1	ENSG00000249600	765
ENSG00000303256.1	ENSG00000303256	2151
ENSG00000181867.3	FTMT	2686
ENSG00000297477.1	ENSG00000297477	1800
ENSG00000151304.6	SRFBP1	4270
ENSG00000113083.15	LOX	3141
ENSG00000247311.4	ENSG00000247311	740
ENSG00000164185.7	ZNF474	4633
ENSG00000250803.7	ZNF475	4633
ENSG00000249610.1	ZNF474-AS1	4633
ENSG00000302128.1	ENSG00000302128	2082
ENSG00000272139.1	ENSG00000272139	1112
ENSG00000064692.20	SNCAIP	4207
ENSG00000249621.2	ENSG00000249621	765
ENSG00000289054.1	ENSG00000289054	1462
ENSG00000249916.1	ENSG00000249916	771
ENSG00000287794.1	ENSG00000287794	1422
ENSG00000250328.8	MGC32805	3216
ENSG00000294080.1	ENSG00000294080	1593
ENSG00000294093.1	ENSG00000294093	1594
ENSG00000309921.1	ENSG00000309921	2556
ENSG00000251538.8	LINC02201	3080
ENSG00000240058.3	ARGFXP1	88
ENSG00000299525.1	ENSG00000299525	1924
ENSG00000205302.7	SNX2	4242
ENSG00000064652.11	SNX24	4242
ENSG00000263432.2	RN7SL689P	3815
ENSG00000168938.6	PPIC	3650
ENSG00000249996.2	PPIC-AS1	3650
ENSG00000276047.1	RN7SL711P	3816
ENSG00000223652.3	PRDM6-AS1	3665
ENSG00000061455.11	PRDM6	3665
ENSG00000297075.1	ENSG00000297075	1775
ENSG00000213655.4	ENSG00000213655	503
ENSG00000295918.1	ENSG00000295918	1706
ENSG00000168944.17	CEP120	261
ENSG00000250539.1	KRT8P33	2963
ENSG00000288766.2	ENSG00000288766	1448
ENSG00000249400.1	HMGB3P17	2805
ENSG00000151292.19	CSNK1G3	340
ENSG00000288890.1	ENSG00000288890	1454
ENSG00000235275.3	KRT18P16	2954
ENSG00000309809.1	ENSG00000309809	2549
ENSG00000296985.1	ENSG00000296985	1770
ENSG00000308684.1	ENSG00000308684	2481
ENSG00000303105.1	ENSG00000303105	2142
ENSG00000303365.1	ENSG00000303365	2158
ENSG00000253807.7	LINC01170	3027
ENSG00000297714.1	ENSG00000297714	1814
ENSG00000250862.1	HMGB1P29	2803
ENSG00000297759.1	ENSG00000297759	1817
ENSG00000251421.2	ENSG00000251421	797
ENSG00000297736.1	ENSG00000297736	1815
ENSG00000248600.3	ENSG00000248600	749
ENSG00000250438.1	ENSG00000250438	780
ENSG00000248296.1	ENSG00000248296	744
ENSG00000289458.3	ENSG00000289458	1485
ENSG00000294473.1	ENSG00000294473	1618
ENSG00000168916.16	ZNF608	4641
ENSG00000249112.1	ENSG00000249112	758
ENSG00000251456.1	ENSG00000251456	798
ENSG00000294182.1	ENSG00000294182	1600
ENSG00000242814.2	ENSG00000242814	730
ENSG00000260192.4	LINC02240	3082
ENSG00000248443.1	ENSG00000248443	746
ENSG00000249261.2	ENSG00000249261	760
ENSG00000288008.2	ENSG00000288008	1433
ENSG00000250194.1	ENSG00000250194	776
ENSG00000250721.1	HMGB1P22	2802
ENSG00000248752.4	ENSG00000248752	752
ENSG00000222107.1	RN7SKP117	3767
ENSG00000250402.2	ENSG00000250402	779
ENSG00000249950.1	ENSG00000249950	771
ENSG00000249904.1	ENSG00000249904	770
ENSG00000241888.2	RPSAP37	4086
ENSG00000301797.1	ENSG00000301797	2062
ENSG00000248107.3	LINC02039	3071
ENSG00000155324.10	GRAMD2B	2749
ENSG00000250602.7	ENSG00000250602	782
ENSG00000279118.1	ENSG00000279118	1220
ENSG00000164904.18	ALDH7A1	53
ENSG00000202082.2	RNU6-290P	3919
ENSG00000164902.14	PHAX	3595
ENSG00000230929.5	ENSG00000230929	619
ENSG00000196900.5	SPMIP10	4262
ENSG00000213630.3	BOLA3P3	157
ENSG00000249768.2	HSPE1P10	2838
ENSG00000306091.1	ENSG00000306091	2324
ENSG00000251072.3	LMNB1-DT	3137
ENSG00000252185.1	RNU6-752P	3948
ENSG00000113368.12	LMNB1	3137
ENSG00000173926.6	MARCHF3	3179
ENSG00000294118.1	ENSG00000294118	1596
ENSG00000298097.1	ENSG00000298097	1837
ENSG00000164241.14	C5orf63	188
ENSG00000279446.1	ENSG00000279446	1233
ENSG00000298128.1	ENSG00000298128	1839
ENSG00000214743.4	MRPS5P3	3345
ENSG00000250080.1	ENSG00000250080	774
ENSG00000271585.1	SELENOTP2	4127
ENSG00000250956.1	ENSG00000250956	789
ENSG00000283897.3	ENSG00000283897	1292
ENSG00000286615.4	ENSG00000286615	1357
ENSG00000145794.17	MEGF10	3196
ENSG00000249577.1	ENSG00000249577	765
ENSG00000271766.1	ENSG00000271766	1105
ENSG00000250859.1	HNRNPKP1	2820
ENSG00000164244.22	PRRC1	3681
ENSG00000282925.1	ENSG00000282925	1282
ENSG00000205279.9	CTXN3	352
ENSG00000248799.2	ENSG00000248799	753
ENSG00000307589.1	ENSG00000307589	2415
ENSG00000230561.7	CCDC192	219
ENSG00000251032.1	CUL1P1	353
ENSG00000307575.1	ENSG00000307575	2414
ENSG00000250603.1	ENSG00000250603	782
ENSG00000245937.11	SLC12A2-DT	4160
ENSG00000064651.14	SLC12A2	4160
ENSG00000250329.1	POGLUT2P1	3632
ENSG00000295238.1	ENSG00000295238	1664
ENSG00000138829.14	FBN2	2646
ENSG00000207290.1	Y_RNA	4584
ENSG00000307925.1	ENSG00000307925	2435
ENSG00000113396.13	SLC27A6	4174
ENSG00000248634.1	ENSG00000248634	750
ENSG00000288697.1	ENSG00000288697	1445
ENSG00000066583.12	ISOC1	2906
ENSG00000264563.1	MIR4633	3266
ENSG00000286274.2	ENSG00000286274	1338
ENSG00000249421.3	ADAMTS19-AS1	27
ENSG00000265691.1	MIR4460	3260
ENSG00000145808.10	ADAMTS19	27
ENSG00000251680.7	ENSG00000251680	802
ENSG00000186367.7	MINAR2	3220
ENSG00000198108.4	CHSY3	283
ENSG00000221562.1	RNU6ATAC10P	3964
ENSG00000199455.1	RNA5SP191	3832
ENSG00000248610.1	HSPA8P4	2836
ENSG00000305378.1	ENSG00000305378	2280
ENSG00000252514.1	RNU7-53P	3973
ENSG00000249312.1	ARL2BPP4	96
ENSG00000249418.2	ENSG00000249418	763
ENSG00000287390.2	ENSG00000287390	1400
ENSG00000244192.1	ENSG00000244192	735
ENSG00000250405.2	ENSG00000250405	779
ENSG00000309416.1	ENSG00000309416	2525
ENSG00000248955.1	ENSG00000248955	755
ENSG00000169567.13	HINT1	2796
ENSG00000186687.16	LYRM7	3161
ENSG00000303023.1	ENSG00000303023	2137
ENSG00000290020.2	ENSG00000290020	1507
ENSG00000158985.14	CDC42SE2	244
ENSG00000279370.1	ENSG00000279370	1230
ENSG00000299818.1	ENSG00000299818	1942
ENSG00000158987.22	RAPGEF6	3728
ENSG00000275939.1	ENSG00000275939	1171
ENSG00000299066.1	ENSG00000299066	1896
ENSG00000217128.13	FNIP1	2672
ENSG00000286676.1	ACTBP4	18
ENSG00000299814.1	ENSG00000299814	1942
ENSG00000279584.1	ENSG00000279584	1238
ENSG00000239642.6	MEIKIN	3196
ENSG00000234758.1	ENSG00000234758	666
ENSG00000164398.15	ACSL6	17
ENSG00000223548.2	ACSL6-AS1	17
ENSG00000231585.2	ENSG00000231585	627
ENSG00000303119.1	ENSG00000303119	2143
ENSG00000164399.5	IL3	2888
ENSG00000295603.1	ENSG00000295603	1686
ENSG00000164400.6	CSF2	338
ENSG00000253067.1	ENSG00000253067	809
ENSG00000224015.2	ENSG00000224015	528
ENSG00000227616.1	ENSG00000227616	574
ENSG00000235775.1	ENSG00000235775	680
ENSG00000237714.2	P4HA2-AS1	3549
ENSG00000072682.20	P4HA2	3549
ENSG00000224431.1	ENSG00000224431	533
ENSG00000283678.1	MIR6830	3306
ENSG00000131435.13	PDLIM4	3582
ENSG00000197208.6	SLC22A4	4166
ENSG00000233006.9	MIR3936HG	3251
ENSG00000197375.14	SLC22A5	4166
ENSG00000197536.12	CARINH	205
ENSG00000238160.3	LINC02863	3118
ENSG00000298170.1	ENSG00000298170	1842
ENSG00000125347.15	IRF1	2903
ENSG00000202533.1	Y_RNA	4575
ENSG00000113525.10	IL5	2889
ENSG00000113522.14	RAD50	3721
ENSG00000223442.2	TH2LCRR	4346
ENSG00000169194.10	IL13	2885
ENSG00000113520.11	IL4	2889
ENSG00000230612.3	ENSG00000230612	614
ENSG00000131437.16	KIF3A	2937
ENSG00000205089.8	CCNI2	229
ENSG00000164402.14	SEPTIN8	4133
ENSG00000198944.6	SOWAHA	4247
ENSG00000272203.1	ENSG00000272203	1113
ENSG00000164403.15	SHROOM1	4151
ENSG00000201274.1	RNA5SP192	3832
ENSG00000164404.9	GDF9	2710
ENSG00000164405.11	UQCRQ	4493
ENSG00000164406.8	LEAP2	2985
ENSG00000072364.13	AFF4	37
ENSG00000235253.1	EEF1A1P50	449
ENSG00000202417.1	Y_RNA	4574
ENSG00000225364.1	ATP6V0E1P1	123
ENSG00000272023.2	AFF4-DT	37
ENSG00000229738.1	ENSG00000229738	603
ENSG00000199677.1	Y_RNA	4556
ENSG00000155329.12	ZCCHC10	4604
ENSG00000248648.1	ENSG00000248648	750
ENSG00000287054.1	ENSG00000287054	1381
ENSG00000286408.1	ENSG00000286408	1346
ENSG00000170606.16	HSPA4	2835
ENSG00000279691.1	ENSG00000279691	1243
ENSG00000251616.2	ENSG00000251616	801
ENSG00000248245.2	ENSG00000248245	743
ENSG00000240611.1	RPL6P15	4041
ENSG00000053108.18	FSTL4	2683
ENSG00000288758.3	ENSG00000288758	1447
ENSG00000249478.2	ENSG00000249478	764
ENSG00000250244.6	ENSG00000250244	776
ENSG00000250409.1	ENSG00000250409	779
ENSG00000221287.1	MIR1289-2	3227
ENSG00000280104.1	ENSG00000280104	1259
ENSG00000279197.1	ENSG00000279197	1223
ENSG00000251243.1	ENSG00000251243	794
ENSG00000298238.1	ENSG00000298238	1846
ENSG00000298220.1	ENSG00000298220	1844
ENSG00000249073.1	WSPAR	4539
ENSG00000297482.1	ENSG00000297482	1800
ENSG00000113583.8	C5orf15	187
ENSG00000309135.1	ENSG00000309135	2508
ENSG00000213585.11	VDAC1	4508
ENSG00000271737.3	ENSG00000271737	1105
ENSG00000309104.1	ENSG00000309104	2506
ENSG00000309150.1	ENSG00000309150	2509
ENSG00000271128.1	ENSG00000271128	1092
ENSG00000309115.1	ENSG00000309115	2507
ENSG00000081059.20	TCF7	4330
ENSG00000307917.1	ENSG00000307917	2434
ENSG00000113558.19	SKP1	4158
ENSG00000113575.13	PPP2CA	3657
ENSG00000266751.1	MIR3661	3246
ENSG00000270177.2	PPP2CA-DT	3657
ENSG00000239615.1	ENSG00000239615	716
ENSG00000006837.12	CDKL3	250
ENSG00000293902.1	ENSG00000293902	1583
ENSG00000119048.9	UBE2B	4473
ENSG00000279469.1	ENSG00000279469	1234
ENSG00000248559.1	ENSG00000248559	748
ENSG00000237190.4	CDKN2AIPNL	251
ENSG00000299601.1	ENSG00000299601	1928
ENSG00000250564.3	LINC02999	3126
ENSG00000250994.4	ENSG00000250994	789
ENSG00000300647.1	ENSG00000300647	1992
ENSG00000300625.1	ENSG00000300625	1991
ENSG00000207222.1	RNU6-456P	3929
ENSG00000251169.4	LINC01843	3060
ENSG00000240250.3	RN7SL541P	3807
ENSG00000280420.1	ENSG00000280420	1272
ENSG00000302418.1	ENSG00000302418	2100
ENSG00000043143.22	JADE2	2913
ENSG00000152700.14	SAR1B	4107
ENSG00000207459.1	RNU6-1311P	3907
ENSG00000113615.13	SEC24A	4125
ENSG00000201298.1	RNU6-1164P	3897
ENSG00000222266.1	RNU6-757P	3949
ENSG00000305397.1	ENSG00000305397	2281
ENSG00000164615.6	CAMLG	200
ENSG00000145833.16	DDX46	384
ENSG00000241179.1	ENSG00000241179	723
ENSG00000181904.9	C5orf24	187
ENSG00000270892.1	ENSG00000270892	1087
ENSG00000113621.15	TXNDC15	4459
ENSG00000300583.1	ENSG00000300583	1989
ENSG00000132570.15	PCBD2	3565
ENSG00000279799.1	ENSG00000279799	1248
ENSG00000244921.2	MTCYBP18	3365
ENSG00000249119.1	MTND6P4	3384
ENSG00000248923.1	MTND5P11	3381
ENSG00000247627.2	MTND4P12	3379
ENSG00000198868.3	MTND4LP30	3378
ENSG00000249192.1	MTND3P25	3376
ENSG00000152705.8	CATSPER3	210
ENSG00000069011.16	PITX1	3610
ENSG00000224186.8	PITX1-AS1	3610
ENSG00000277619.1	ENSG00000277619	1192
ENSG00000249082.3	EPIST	2599
ENSG00000248482.2	ENSG00000248482	747
ENSG00000301950.1	ENSG00000301950	2071
ENSG00000249647.3	LINC02900	3120
ENSG00000301931.1	ENSG00000301931	2070
ENSG00000113648.17	MACROH2A1	3163
ENSG00000270021.1	ENSG00000270021	1070
ENSG00000303201.1	ENSG00000303201	2148
ENSG00000251380.3	DCANP1	376
ENSG00000255833.2	TIFAB	4352
ENSG00000249639.2	ENSG00000249639	766
ENSG00000308968.1	ENSG00000308968	2498
ENSG00000250167.2	ENSG00000250167	775
ENSG00000145832.16	SLC25A48	4171
ENSG00000181965.6	NEUROG1	3430
ENSG00000294972.1	ENSG00000294972	1648
ENSG00000145824.13	CXCL14	355
ENSG00000294952.1	ENSG00000294952	1647
ENSG00000251045.1	SLC25A48-AS1	4171
ENSG00000294929.1	ENSG00000294929	1645
ENSG00000223539.4	ENSG00000223539	522
ENSG00000265924.1	MIR5692C1	3289
ENSG00000250378.4	ENSG00000250378	779
ENSG00000304530.1	ENSG00000304530	2228
ENSG00000145839.2	IL9	2890
ENSG00000254239.1	ENSG00000254239	837
ENSG00000253927.1	ENSG00000253927	831
ENSG00000145826.9	LECT2	2985
ENSG00000293402.1	ENSG00000293402	1563
ENSG00000295057.1	ENSG00000295057	1653
ENSG00000295093.1	ENSG00000295093	1655
ENSG00000295076.1	ENSG00000295076	1654
ENSG00000120708.17	TGFBI	4344
ENSG00000270123.4	VTRNA2-1	4524
ENSG00000306797.1	ENSG00000306797	2366
ENSG00000164621.6	SMAD5-AS1	4195
ENSG00000113658.18	SMAD5	4195
ENSG00000271824.2	SMIM32	4202
ENSG00000248211.2	TRPC7-AS1	4435
ENSG00000069018.19	TRPC7	4435
ENSG00000250947.1	TRPC7-AS2	4435
ENSG00000279240.2	ENSG00000279240	1225
ENSG00000248351.1	HSPD1P18	2838
ENSG00000296800.1	ENSG00000296800	1759
ENSG00000213568.4	HNRNPA1P13	2813
ENSG00000249803.7	CTB-1I21.1	346
ENSG00000298415.1	ENSG00000298415	1857
ENSG00000298397.1	ENSG00000298397	1855
ENSG00000248616.1	ANKRD49P3	71
ENSG00000222285.1	RNA5SP193	3832
ENSG00000152377.15	SPOCK1	4264
ENSG00000299682.1	ENSG00000299682	1933
ENSG00000295352.1	ENSG00000295352	1671
ENSG00000293943.1	ENSG00000293943	1585
ENSG00000146021.15	KLHL3	2945
ENSG00000216009.3	MIR874	3315
