gene,wormbasegeneid,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
w374_F57B10.11.1,WBGene00000236,bag-1,0.1034007431417077,19.741712107485185,6.595534406844248,0.1988208773403517,176.70747627309578,5.536701523832147,0.0,6.002186111,7.373925934,6.5999427921545895,0.1603807202797861,0.5627188775403034,3.4932961323482186,7.373925934,19.74168238218039,0.0,207,True
w375_Y71F9AR.1.1,WBGene00000237,bam-2,0.0856686776058185,10.68748873681428,1.565399330372691,1.110194733440537,145.29690063537197,1.8145613945816352,0.1888137893889569,-0.996743708,2.989877611,1.4243800648115943,0.7365124406560282,-0.5138067832007697,-0.2044194640425174,2.989877611,10.635514538767266,2.008131802165992,207,True
w376_Y71F9AR.1.2,WBGene00000237,bam-2,3.538461546634748,87.11095707177392,-0.9201334098674296,0.0113931740447732,567.692307692314,388.8734853965536,0.0,-0.965956655,2.212705518,-0.0018137598647343,0.8499280165144514,0.5203544443459197,-0.6508642009239747,2.212705518,84.63087666218746,0.0,207,True
w377_C54D1.6.2,WBGene00000238,bar-1,0.8315660274662073,9.691157753971298,1.4847002018371755,0.9887990029965298,207.80211731243404,2.10423720097984,0.1064008959460897,-0.88427057,2.955954404,1.332631255352657,0.7725970958330218,-0.4880034704300724,-0.0044657789582855,2.955954404,9.659902839922832,1.0278223169199665,207,True
w378_C05D2.4a.1,WBGene00000239,bas-1,-0.0550857462303764,11.53184384839597,3.776408486603308,0.507136489498817,173.73538453011872,2.9677462102497523,0.0,2.873268272,4.840641241,3.762349859545893,0.3526601764051943,0.0494607893061685,0.1241365526981312,4.840641241,11.390794381788314,0.0,207,True
w379_C05D2.4b.2,WBGene00000239,bas-1,1.0801942935684763,12.169569869682828,1.2245107843575294,0.5107543367653589,232.6565238941256,2.928492164469686,0.0136939013190564,-0.403787348,2.282158733,1.161074592285024,0.4677435344297559,-0.3585810843130292,0.2493377308085729,2.282158733,12.169084588357162,0.1666422434962136,207,True
w380_K08F8.4a.1,WBGene00000240,pah-1,-0.512095887924225,10.56486600418983,4.880608950638753,1.1122835024939897,174.17773993572456,1.2859403688155904,0.4289255144299745,2.599468149,5.892005175,4.765402773111111,0.6116882167819062,-0.3981022755943837,-0.2705297413735228,5.892005175,10.407393442498709,4.463996586198902,207,True
w381_K08F8.4b.1,WBGene00000240,pah-1,0.6532224984514625,10.180022415866278,3.598062131721263,0.8226750994553641,142.0461305417566,2.3119465739471603,0.0646182090402389,1.695866519,4.942965708,3.511355363251208,0.6273182594176837,-0.4049841408150161,-0.0799836288638284,4.942965708,10.131502945660884,0.6546795752345119,207,True
w382_Y105E8A.5.1,WBGene00000241,bbs-1,0.7960536761943386,13.154801995077674,-0.7577409470109,0.1678229708255912,220.0082216460529,5.499819784987773,0.0,-0.957976249,-0.105084149,-0.7139568400531401,0.1450575274776675,1.049432221524206,1.4484913296649378,-0.105084149,13.1546677611688,0.0,207,True
w383_F20D12.3.1,WBGene00000242,bbs-2,0.4953617305370117,11.731404988579856,-0.8501624454978163,0.1378672782980959,160.27458005974464,4.378412912062787,0.0,-0.984792426,-0.423324599,-0.8197309374589372,0.09711590016074,0.8157021539319924,0.6366524085247263,-0.423324599,11.730524200753829,0.0,207,True
w384_T25F10.5.1,WBGene00000244,bbs-8,-3.464451343399884,12.85506813396536,-0.2174293304623389,0.5025749655338969,221.3281463574336,1.793992147231482,0.0,-0.783549291,0.420109133,-0.2153265512850241,0.2356227373105779,0.0789079657841424,-0.6288038888894509,0.420109133,10.28343776072646,0.0,207,True
w385_T13C5.5.1,WBGene00000245,bca-1,-0.490372742801628,9.43212309384202,2.386650687897908,0.6567926416688614,191.53166186994875,2.049580550171801,0.0,1.491664814,3.338522074,2.3973309437343,0.3954773367512477,0.0843196370913362,-0.6159449113798141,3.338522074,8.277533887534474,0.0,207,True
w386_T13C5.5.2,WBGene00000245,bca-1,-2.2038750616152813,11.442621429467058,4.5068307848843885,0.7737894187849427,196.71973361447172,1.6353399708780985,0.1348003383157538,3.436708248,5.401609904,4.50002318237198,0.3942453404747901,-0.1000892430400655,-0.5788827514283925,5.401609904,9.752562721164743,1.3146487542586158,207,True
w387_M7.3.1,WBGene00000246,bcc-1,-0.8340824308414094,10.781270827964937,0.5132646591172146,0.6580322117438521,252.81676328606343,2.6204364768846493,0.0,-0.241348357,1.732551234,0.5539443602705314,0.3744248299487135,0.3854244135763502,-0.2203550557225932,1.732551234,10.43326400716718,0.0,207,True
w388_T19E7.3a.1,WBGene00000247,bec-1,-0.9037163173216848,8.39247390480784,0.98670867082278,2.799056546253451,223.1630754618072,1.781975545128221,0.0,-0.999926941,4.513651452,1.2893685159468598,1.327959620662535,0.2084782568399176,-0.635366450521961,4.513651452,6.677121658811419,0.0,207,True
w389_T19E7.3a.2,WBGene00000247,bec-1,2.752089774448083,16.065992839392113,4.7048409782197504,0.2210335856932256,413.1235697254242,2.8191455503889924,0.018802236305097,2.553541743,5.145457492,4.345805345541063,0.5162239683103624,-0.9628178078362496,0.4298359748527813,5.145457492,16.065810438113193,0.3020731642902983,207,True
w390_C54C6.2.1,WBGene00000248,ben-1,0.9657706304125476,16.60101052328304,4.304330851357327,0.4050582417716107,178.7639939575639,3.2073831867589004,0.0058364984676449,2.393280366,5.222987714,4.192105069526569,0.509905457838709,-1.4138360662435256,2.306938544828668,5.222987714,16.600524937288903,0.096888938358588,207,True
w391_T27F2.3.1,WBGene00000249,bir-1,0.2091252887470608,16.428139285285045,6.671247036221152,0.251432107853924,56.59033909676214,3.838975611568298,0.0005811556826956,5.879562355,7.353776009,6.657866784574879,0.1963941445713844,-0.2121066241555374,1.2227825635266232,7.353776009,16.427161475740398,0.0095467382421856,207,True
w392_T27F2.3.2,WBGene00000249,bir-1,-1502.083872852818,1509.2419241650164,1.2735152193056187,28.57354473971416,176.43577045811853,0.0895649744328959,0.0,-0.530605778,3.083134977,1.2739412659951452,0.8648684439625778,-0.0635410764327424,-0.8797523688141204,3.083134977,6.04135830737323,0.0,206,True
w393_C50B8.2.1,WBGene00000250,bir-2,0.2980725268872784,9.981730334260307,3.705997496236048,1.626192024435862,352.15948516649354,1.3986596113237773,0.3734390993408237,-0.105504061,5.314304166,3.410412195019324,1.0547659504701443,-0.6616069664045633,-0.0196484196280062,5.314304166,9.94065178733758,3.712228050324096,207,True
w394_C50B8.2.2,WBGene00000250,bir-2,-1.1158089093014023,11.18926249046592,5.5463494371463335,4.244734505002624,400.7740432930455,-0.1652677988133681,1.0,-0.458430694,5.050301353,3.231675602347826,1.2992736414904795,-0.7092110737266044,-0.0515632902009177,5.050301353,9.525025155718522,9.525025155718522,207,True
w395_C09G5.6.1,WBGene00000251,bli-1,1.6097461489792808,20.19844704254714,-0.2847238247984507,0.5829686508144248,268.22040591835946,11.985402537804406,0.0,-0.999999914,4.655911828,0.174898263776699,0.9515602588224132,1.9061752485490655,4.735495066775989,4.655911828,20.19812288728413,0.0,206,True
w396_C09G5.6.2,WBGene00000251,bli-1,2.130771314549017,9947658967241.094,-15.7515546758801,2.9092747607490965,743.262203184837,10.186462424919366,0.0,-0.999978978,5.203708958,-0.1098585444106279,1.0949005697939205,1.8563144151231272,3.8727164419289286,5.203708958,67.90070540101685,0.0,207,True
w397_F59E12.12.2,WBGene00000252,bli-2,1.380269244345081,12.48756744396283,1.1772204243773003,1.5690925743165869,266.4353193665736,6.117004358671879,0.0,-0.922518048,7.96413463,1.8479887340434784,1.604403645421974,1.0380483906861608,1.0235394041387271,7.96413463,12.487322563417395,0.0,207,True
w398_F56C11.1.1,WBGene00000253,bli-3,-0.7235751985804278,11.75834258958044,2.207032936032112,0.6472120294585041,241.392448845662,2.711336362402683,0.0,1.200460534,3.44787064,2.2386008833864737,0.3967695349997235,0.2803023450753338,-0.2076131481494401,3.44787064,11.4604448122734,0.0,207,True
w399_F56C11.1.2,WBGene00000253,bli-3,0.261735888647309,10.57708154536125,-0.167013448095419,0.4028523798873893,230.37800315030623,3.086179566745568,0.0,-0.804116111,0.712114582,-0.1814232404251207,0.2853070189702568,0.0037810054556975,-0.2175662045733846,0.712114582,10.48664682642968,0.0,207,True
w400_K04F10.4a.1,WBGene00000254,bli-4,0.3611929987887939,20.96817998953732,5.01539305656225,0.2668512587239559,99.4043517529522,2.254509131559481,0.0787559856030872,3.405020552,5.440801648,4.978132006091787,0.2355249202418033,-1.7216353555528572,8.793517976712307,5.440801648,20.96808111146677,1.6513618941390429,207,True
w401_K04F10.4b.1,WBGene00000254,bli-4,4.644904175696001,15.404790878252223,1.928095333711623,0.0406837621364923,280.2791589792544,42.928461363435375,0.0,1.056482686,3.163051183,2.176602388183575,0.4522228029519848,0.0044767445984171,-0.6403706398973439,3.163051183,15.40191455771748,0.0,207,True
w402_K04F10.4c.1,WBGene00000254,bli-4,-1.6263393071528354,10.379710360695633,-0.1641824711442941,0.6503044760091085,151.8502632682605,2.041044097590654,0.0,-0.902687817,0.774360439,-0.1555785415276381,0.3419255143336743,0.0673778593835605,-0.6286269579136659,0.774360439,9.08675580738236,0.0,199,True
w403_K04F10.4d.1,WBGene00000254,bli-4,0.6308106277680277,20.21682384462983,4.973839556580772,0.1216224144184937,157.31105395667376,6.02993530842388,0.0,4.533355912,5.492414198,4.975699231545893,0.1208606467029864,0.3143144901997201,2.939810696947716,5.492414198,20.2167786005202,0.0,207,True
w404_K04F10.4d.2,WBGene00000254,bli-4,0.6784893023378654,9.2132065165173,-0.7161020444289998,0.2412939651387611,179.13124593667897,3.966502265024097,0.0,-0.968328296,-0.039335052,-0.6570110498378379,0.1852629161702522,0.9292312870236455,0.730926325682141,-0.039335052,9.209622964983982,0.0,185,True
w405_K04F10.4f.1,WBGene00000254,bli-4,0.3661006882162152,12.638975356719577,-0.2179855807143685,0.3353634456744951,163.20347103427054,4.523816623990485,0.0,-0.658161581,0.85478219,-0.1782078124541063,0.2546428702083767,0.7898072790530162,1.2840396778554144,0.85478219,12.638467089410184,0.0,207,True
w406_K04F10.4g.1,WBGene00000254,bli-4,0.9230588862339792,12.470764516761117,1.8626643536385727,0.5017647440867012,207.36668786994164,5.082372042335099,0.0,1.097690985,3.665896323,2.005265451753623,0.4699243751500661,1.0363086727005963,1.251964562682666,3.665896323,12.470573261895066,0.0,207,True
w407_K04F10.4h.1,WBGene00000254,bli-4,0.4333242166613384,12.11350210126828,1.701422359053245,0.3640579557101603,201.97159051485423,3.036811779659784,0.0063893163562277,0.837294937,2.483182284,1.7183791261256038,0.2851117750463357,0.0195143156807488,0.2942667962148109,2.483182284,12.070039581521137,0.0771193013185292,207,True
w408_K04F10.4i.1,WBGene00000254,bli-4,-1.5082462041373614,10.827813161847496,2.128084329133144,0.816846312678873,278.8685172097943,1.948833397866313,0.0,1.037113756,3.253725758,2.113046411294686,0.4509373134810035,-0.1418128826080868,-0.5383644098143265,3.253725758,9.20664499362256,0.0,207,True
w409_K04F10.4j.1,WBGene00000254,bli-4,-5.282348374620338,13.860476673677006,2.0555500986191806,1.0185896348016916,188.1142294140379,1.3398172658668102,0.0741856185431773,1.026122808,3.020555679,2.0718565450241546,0.4213645704477621,0.1857561419524477,-0.7285317134351543,3.020555679,8.869411500839718,0.6579827783037651,207,True
w410_F45G2.5.1,WBGene00000255,bli-5,1.338271059556175,13.192911389024315,0.187137621904206,0.5635539377109273,281.17124361733545,6.478783203483024,0.0,-0.565288848,2.768886152,0.4388959212801933,0.5920347633802802,1.129490325154887,1.3846363382010465,2.768886152,13.192871100719156,0.0,207,True
w411_Y73B6BL.34.1,WBGene00000256,bli-6,1.3089495405044664,11.651095464172345,3.3284549779642925,1.5775358442793324,164.08493467386373,4.512264088204812,0.0,-0.05471635,8.361823719,3.339889370193237,1.5413810951461593,0.2683229628728424,0.3045166528895429,8.361823719,11.650608297534434,0.0,207,True
w412_Y73B6BL.34.2,WBGene00000256,bli-6,0.6273232458023087,11.335595273204408,4.014672713956187,1.842905325111828,208.4358072841804,3.4703069392205634,0.0,0.420460073,8.536936754,4.258721758922705,1.4658208752477242,0.4427448023751382,0.1176117540931933,8.536936754,11.308055474297946,0.0,207,True
w413_F23B12.8b.2,WBGene00000257,bmk-1,0.6836884286528094,13.897837617158418,5.373047834942215,0.2009926315864645,320.0013672767672,2.318157125255572,0.0680894936044183,4.611297907,5.702511866,5.336192614125604,0.1812934378957047,-0.9502693233327124,1.748245990453908,5.702511866,13.897804800820918,0.94629449110095,207,True
w414_F13H8.10a.2,WBGene00000259,bpl-1,-1.1644023708629012,10.765891074802234,0.3266058074185838,0.8219828026780578,290.23406906277563,1.8611370376042613,0.0973957697750551,-0.954449777,1.408353769,0.2861147096521739,0.4712540289611244,-0.2521755361507205,-0.5163052272966575,1.408353769,9.817043618605574,0.9561385201493824,207,True
w415_F13H8.10b.1,WBGene00000259,bpl-1,1.0777282483481598,7.290783853850275,1.56411740180336,1.4380663016109456,145.52032202382483,1.7488512250199597,0.1812196391278731,-0.98366498,3.34246551,1.444652717096618,1.011363494899372,-0.2872253418963791,-0.4460635430352657,3.34246551,6.974836851177898,1.2639774171462492,207,True
w416_F13H8.10b.2,WBGene00000259,bpl-1,0.470292821128302,12.221530169035002,2.808446391026154,1.1914431010771054,188.80585135874412,1.0075994300541018,0.6019045500045432,-0.969209153,3.657326236,2.4497090702028985,0.8217227334339323,-1.1572612290284725,1.659683200522677,3.657326236,12.220999340879832,7.355875108878095,207,True
w417_F13H8.10c.1,WBGene00000259,bpl-1,0.7560983804922502,11.964252232144943,1.3526789594371142,0.4201300966334757,234.08925962256347,3.626740638678765,0.0,0.41580571,2.430099609,1.3456951793333334,0.3505115829396775,-0.0251038805858482,0.18202296647938,2.430099609,11.94747031543634,0.0,207,True
w418_F13H8.10c.2,WBGene00000259,bpl-1,0.7999055211593283,10.4988958208595,0.5674471385379666,0.5935350570189417,108.91248246047836,2.195724860567553,0.0889087489618562,-0.999999126,1.488976754,0.466686156410628,0.4758955917374148,-0.5570234736538984,0.0626825959342527,1.488976754,10.489045847621671,0.9325679441155958,207,True
w419_F54B11.6.1,WBGene00000262,bra-1,0.5573476998156909,31.985074398666075,2.7861911273566027,0.2846308755983268,239.21111253631827,11.65272580312126,0.0,1.636986062,5.131470254,2.8177078237343,0.3091853223483679,1.8480042073024143,14.819276860101226,5.131470254,31.98507267735461,0.0,207,True
w420_F54B11.6.2,WBGene00000262,bra-1,0.5657897357759087,10.075950796960669,-0.6076477710650062,0.4688208480122955,155.0914539055994,3.92419086316431,0.0,-0.897743811,0.693246618,-0.4484161921398965,0.3091565120018771,1.0271648737390655,0.9931579292728684,0.693246618,10.07137086273015,0.0,193,True
w421_F23H11.5.1,WBGene00000263,F23H11.5,0.0757642001986271,10.358428556642432,8.750696713083206,0.3664436045909128,69.77169508143146,2.6270222347951573,0.0,8.128387283,9.431396943,8.761072613304348,0.2516146918396211,0.0792582679682924,-0.2692235924072483,9.431396943,10.029796158785397,0.0,207,True
w422_F23H11.5.2,WBGene00000263,F23H11.5,1.016162139183538,10.748209820428812,7.9124159184067935,0.3036681687162318,235.45300446586495,3.0395185662879896,0.0070831589817907,7.176088484,8.565079039,7.928239631164252,0.2566066375744573,-0.0574818153769625,-0.1287409931641354,8.565079039,10.718024504921305,0.0759174715390871,207,True
w423_C36A4.8a.1,WBGene00000264,brc-1,0.6708472370132665,9.474043289511457,3.299639391579531,0.277494944796357,176.47978281158808,2.191020561624452,0.0804660229555784,2.711054146,3.729558285,3.2645991730531403,0.2051031860726372,-0.328933206427962,-0.3409904839039468,3.729558285,9.368674003832565,0.7538599374557224,207,True
w424_C36A4.8b.1,WBGene00000264,brc-1,-0.0252501136480442,8.484204572840218,1.8588617585730995,1.4349573083733502,314.1530410036165,1.6406173518028773,0.1890874771261857,-0.378974511,3.523543757,1.7332069202475728,0.8691062287746257,-0.3180091178881052,-0.610216601479102,3.523543757,7.738795933261638,1.463309399014829,206,True
w425_C36A4.8c.1,WBGene00000264,brc-1,0.6385514789405493,9.997197065271118,3.678948667455344,0.2478156605322573,203.55611836557495,1.882560378206442,0.1680088783446427,3.069929952,4.00883374,3.657985493835749,0.1869539611199843,-0.5079283483017858,0.2326932954975822,4.00883374,9.973292749346454,1.675601728220456,207,True
w426_K04C2.4.1,WBGene00000265,brd-1,-10.565469418240053,21.703001694890677,-2.2312651080717134,5.942923968378637,327.7301406230784,1.2703275967002363,0.0,-0.999983472,3.10700948,0.2887470312463768,0.8901502506427229,0.4563839373386193,-0.235736578420731,3.10700948,11.1060434142045,0.0,207,True
w427_K04C2.4.2,WBGene00000265,brd-1,0.8348245511707005,14.358051656042086,4.377171095722381,0.2567945981606641,221.4462006836165,2.043196634562748,0.124019633534665,3.273071671,4.748177196,4.3063376752608695,0.2401298775479911,-1.118704086322218,1.828704118638168,4.748177196,14.357894747518126,1.7806608449164905,207,True
w428_C53B4.7a.1,WBGene00000266,bre-1,-0.0017382750191485,10.384374981247475,3.063410523946205,0.7752947808271028,175.12291806642307,3.1477956938917493,0.0,2.184666899,4.789083108,3.142817752135266,0.4928508465855142,0.4912636906299412,0.081269642398138,4.789083108,10.311130820372764,0.0,207,True
w429_C53B4.7a.2,WBGene00000266,bre-1,-0.4899135959330486,11.005848694057926,0.3350397217731038,0.8647084543703896,195.0485252407866,2.850912731244424,0.0,-0.817511125,2.078205257,0.3703728150485437,0.5301444664337971,0.2330818087834557,-0.288389591426744,2.078205257,10.816679576967756,0.0,206,True
w430_C53B4.7b.1,WBGene00000266,bre-1,1.2112867732755004,21.997855698628644,0.0297528583428925,0.5484048701788019,289.4678008173285,11.72543895387382,0.0,-0.866456714,4.576652986,0.2750468991666666,0.7026813222134721,1.8608875828683795,7.051016464062103,4.576652986,21.99700873799565,0.0,204,True
w431_C53B4.7d.1,WBGene00000266,bre-1,1.5734099275875515,9.082195555300848,-0.4238448492938337,0.3869260389981901,167.7039517656509,4.115747517569917,0.0,-0.995667314,0.702215547,-0.3586593075410628,0.3608644615162055,0.4970734333674878,-0.0275748350618356,0.702215547,9.080256403427164,0.0,207,True
w432_C53B4.7d.2,WBGene00000266,bre-1,1.2827649106107248,8.37853613192243,-0.0801611602791347,0.5040051352049617,148.12659325857513,3.376827387709879,0.0,-0.735986952,1.123290984,0.012383216937198,0.4087065876645335,0.5518081923396378,-0.0970733057011803,1.123290984,8.350517326323276,0.0,207,True
w433_C53B4.7e.1,WBGene00000266,bre-1,0.3031652956696514,11.702334620469967,-0.1882307482118592,0.4449182960150341,150.2232218616757,3.754174897352639,0.0,-0.885805719,0.992850485,-0.1698676747184465,0.3243479809131725,0.3622359064684352,0.2101710520696782,0.992850485,11.692050823730318,0.0,206,True
w434_Y39E4B.9a.2,WBGene00000267,bre-2,1.0932226449701572,9.354949398828328,0.891503838617781,0.5832150371596548,226.36061293555477,2.463669087637093,0.0430311121286806,-0.444052436,1.90750941,0.8151545114251205,0.4805594692963829,-0.3203483130648242,-0.2334789564700332,1.90750941,9.305549521876795,0.400428144894871,207,True
w435_Y39E4B.9d.1,WBGene00000267,bre-2,0.2952683285872769,12.324965919752056,-0.1632270998749715,0.4828946970456739,199.92610781415232,4.06593757293718,0.0,-0.918671518,1.225120279,-0.1340722887475728,0.3594442809201439,0.4583941324671201,0.5178113410173695,1.225120279,12.32179247235552,0.0,206,True
w436_B0464.4a.1,WBGene00000268,bre-3,-0.2598240488852368,14.566302120363666,4.771617357685448,0.2137699523334432,269.3935568840155,2.466813765148734,0.0475746907216928,4.13586317,5.144496444,4.771259550710145,0.1434759484612919,-0.3228008390465833,1.1069935638452213,5.144496444,14.564025362529902,0.6928790022852513,207,True
w437_Y73E7A.7a.1,WBGene00000269,bre-4,0.9889576321938562,15.758799295775464,3.746817052822184,0.218089043125848,194.2075719262197,6.053513653182041,0.0,3.225637481,4.680342961,3.7919482953188406,0.2156304694994435,0.5596113089075062,1.1565718355845949,4.680342961,15.75849369559748,0.0,207,True
w438_Y73E7A.7b.2,WBGene00000269,bre-4,1.263675257702437,11.404522358569182,1.21749480871006,0.7200937054318309,209.0871910493244,3.342765944555554,0.0034246516574981,-0.824219175,2.919574876,1.0447565496990292,0.6893747837333842,-0.514510611168116,0.0757221570364894,2.919574876,11.400750227171091,0.0390435981622039,206,True
w439_T12G3.8a.1,WBGene00000270,bre-5,0.1557989879153625,11.270068496527148,3.84558518483568,0.2810007033880642,181.35156150219692,2.276667268579938,0.0706836064101746,3.192868387,4.297953286,3.835136912173913,0.1979949047439513,-0.2614693257934623,0.0595779924349222,4.297953286,11.218918965629234,0.7929936525141802,207,True
w440_T12G3.8b.1,WBGene00000270,bre-5,0.599798538252615,15.94035961154339,2.9359878669759247,0.3776565330807027,229.1820259023217,2.5368067353736787,0.0400472936079436,1.294117647,3.613425605,2.8710547629758456,0.3351255743199084,-0.9107818651374416,1.9845707118877776,3.613425605,15.940356778833603,0.6383681481373235,207,True
w441_F45E12.2a.2,WBGene00000271,brf-1,0.5664270319830208,11.516800296056015,4.759117357593517,0.2123911836211862,225.2418657078035,2.137595181376128,0.1015365117268578,4.154649083,5.080148341,4.7293620900676325,0.1639892578979288,-0.5480348919334996,0.2370983087091609,5.080148341,11.5132735020541,1.1690176299558377,207,True
w442_F45E12.2b.1,WBGene00000271,brf-1,0.3078538878164526,18.28906684074966,1.9496792180610676,0.3349863110735959,176.08639659116085,6.558538535626993,0.0,1.277042235,3.503207404,1.945719254067633,0.2767942115461053,0.6790170166472839,4.004364525403897,3.503207404,18.28906651718486,0.0,207,True
w443_Y79H2A.1a.1,WBGene00000273,brp-1,-4.276750107706433,13.427171641531997,6.58971327461745,1.144171224220121,138.29182183882426,1.6251521587451414,0.0,5.35718777,7.90454463,6.586177025217392,0.5064561960680479,0.0025417729017471,-0.6259347686478374,7.90454463,9.84230154315867,0.0,207,True
w444_Y79H2A.1a.2,WBGene00000273,brp-1,-0.0180986839510175,13.391360070196276,4.2659987024578845,1.133298498293316,240.574501734238,2.602598804722972,0.0331899936126469,1.195864489,6.351625227,4.187635835545894,0.8306407399297728,-0.6118237014411003,0.8260054867533579,6.351625227,13.38258408098904,0.4441678801687371,207,True
w445_Y79H2A.1c.1,WBGene00000273,brp-1,,,,,,,,,,,,,,,,,176,False
w446_F15D4.1.1,WBGene00000274,btf-1,2.364824070259214,3784579680920.295,-6.124861731169076,1.0233373555092131,296.78620044278045,9.581161040394676,0.0,-0.9996956,0.808150554,-0.622304862761194,0.4206350843884336,1.3420005138242124,1.0774009311429928,0.808150554,48.37714455159942,0.0,201,True
w447_F15D4.1.2,WBGene00000274,btf-1,0.641809992327039,26.060733891798943,4.282102883939365,0.1971025121878427,358.74550513919905,3.019850284196305,0.010465444334533,2.628337311,4.702987037,4.221855994283582,0.2373252126377536,-2.27961843518888,10.37660590617244,4.702987037,26.05887310196429,0.2727176858692672,201,True
w448_R06C7.8.1,WBGene00000275,bub-1,1.995456316787692,12.368794762777965,4.594308483854055,0.6588370789608576,189.2635789000588,2.6317150881258216,0.0313372774121346,1.296556884,5.820340766,4.235352007801932,0.9014875023934736,-0.9700680114106496,0.6782712761687799,5.820340766,12.3686063317116,0.3875984478183316,207,True
w449_R06C7.8.2,WBGene00000275,bub-1,0.1555114320175388,13.09380181710634,5.664868438064935,0.3873543898769638,201.51092936448777,2.38858684723173,0.0574751227289666,4.543203945,6.319104563,5.636723691144927,0.2886594531769192,-0.571695989728117,0.844677063279418,6.319104563,13.090729601527936,0.7523912904595355,207,True
w450_F57B9.5.1,WBGene00000276,byn-1,-0.0854770541681155,9.192099391019362,0.1680328503673763,2.443814573019037,177.60778533318503,2.58807057246784,0.0,-0.990288167,4.640316775,0.8522533481884059,1.2356620788575614,0.6412753604275038,0.1049796686486503,4.640316775,8.869288583144863,0.0,207,True
w451_F57B9.5.2,WBGene00000276,byn-1,0.5087075591540274,35.74149129412524,6.010397593096272,0.1545370529868827,64.01973081063797,2.8471085881221776,0.0173699489629539,4.227745418,6.321513101,5.969080498570047,0.2052331471283545,-3.6879300842020553,25.069464382951804,6.321513101,35.74149060372084,0.6208278676465276,207,True
w452_C23H4.1.1,WBGene00000277,cab-1,0.3019586691179463,11.963011788236717,1.733309621144553,0.7494026824336038,212.98551857364976,1.8366451001099604,0.18500848469449,-0.479308102,2.706562036,1.6660892181073172,0.536180503640076,-0.5352789790116926,0.5259733084988145,2.706562036,11.961053034805182,2.212896297319738,205,True
w453_C23H4.1.2,WBGene00000277,cab-1,0.0670289979324157,11.248164791685642,4.359042281148284,0.7601097814398079,158.74481977992775,2.4119261018554154,0.0470605668860798,2.685694481,5.655401382,4.316252407341464,0.5362117545780013,-0.3364342131509433,0.1708657079007305,5.655401382,11.15968259748849,0.525180989306528,205,True
w454_F54D8.4a.1,WBGene00000279,cah-1,0.4237224328168973,14.061550482954358,0.7020642240702417,0.502103600764376,207.1300721039329,4.333585561885091,0.0,-0.390455579,2.240664173,0.7181313474299518,0.3949002286471353,0.1849914493480184,0.5142544318580211,2.240664173,14.060292826331835,0.0,207,True
w455_F54D8.4b.1,WBGene00000279,cah-1,-0.236935240536854,13.244987958227089,0.3445207251612786,0.7939589463955813,189.47300361449928,3.716702696236751,0.0,-0.999999988,2.431128742,0.3279016997135922,0.5321702683340191,0.105958914324627,0.4059670084416753,2.431128742,13.231679605103896,0.0,206,True
w456_D1022.8.1,WBGene00000280,cah-2,1.3153645747726357,9.60417828157829,-0.3543272308628604,0.3766137814502514,263.1598653319511,4.098478792149077,0.0,-0.885954163,0.737122913,-0.2654378997439613,0.3176025232035115,0.4582056521784453,-0.3081758174677569,0.737122913,9.601996447863112,0.0,207,True
w457_K05G3.3.1,WBGene00000281,cah-3,-2.7528529713810497,11.774768581061531,3.2898275869758584,0.940915864648412,233.1725922891029,1.4652267437911608,0.2063539836890028,2.038781778,4.264683949,3.265119212937198,0.4524080788371446,-0.2356937596438865,-0.660762386453666,4.264683949,9.76479464653096,2.0150042752167114,207,True
w458_K05G3.3.2,WBGene00000281,cah-3,-21.04715385801895,28.98042346334902,5.095941182800316,1.8210736515708963,190.5422254440317,0.7765823920087955,0.0596756623914242,4.059162543,6.095941303,5.096053275396136,0.4517573632172676,0.0150365785253615,-0.8023103712155835,6.095941303,8.023015032540115,0.4787787364431857,207,True
w459_R01E6.3a.2,WBGene00000282,cah-4,0.4884726877145461,13.627292853869768,1.872461641301615,0.5850434999050115,122.45240509488823,3.1459261798571267,0.0069035480675023,0.161167748,3.173894262,1.8437984788695647,0.4762839014481949,-0.3957398411279913,0.5376288152303834,3.173894262,13.624610804728531,0.0940581555914554,207,True
w460_R01E6.3b.1,WBGene00000282,cah-4,0.5576982217374743,9.640288358120635,7.142369050164117,0.5830304460542935,151.44376724416935,1.987983183462868,0.1319100758146787,5.856646211,7.961944504,7.08873797409662,0.4276623620043657,-0.4614910279994215,0.0261528854767911,7.961944504,9.565789832683018,1.2618240620564998,207,True
w461_R173.1.2,WBGene00000283,cah-5,-0.119280114604754,10.935331615226715,4.765103710559249,0.656752912556532,152.44721927531845,1.7041825647036646,0.2300561980742548,3.259525111,5.556516615,4.7565593434057964,0.4225332722073782,-0.2809244266959095,0.2304939383589466,5.556516615,10.878201043087392,2.5025975738600788,207,True
w462_T28F2.3.1,WBGene00000284,cah-6,-0.5317042705137507,11.130587931079685,0.7562292768568896,0.8156994236751608,172.67201844447752,2.943608527185967,0.0,-0.245207455,2.454063213,0.7858910046280193,0.4862640694260396,0.2692219727558831,-0.1820733218015506,2.454063213,10.984360924629552,0.0,207,True
